title,link,description,cafename,cafeurl
GTR 3 Pro과 Mi Watch S1 고민중입니다,http://cafe.naver.com/xst/574954,보호필름은 사용안하고 전화와 문자알림기능과 수면측정 외에 다른기능은 다 꺼두고 쓸려고 합니다. (평소에도 카톡이나 그외에 앱알림 끄고 사용중) GTR 은 밝기가 1000nit라 충분하고도 넘치는 밝기이던데 S1은 실제... ,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
저렴한(?) 스마트워치 관심 있으신 분들은 한 번 살펴 보셔요(GTS4 mini),http://cafe.naver.com/ps3friend/2032193,"무난한 성능에(AOD 지원, oled 디스플레이, 심박수 측정, 산소포화도 측정, 스트레스 측정, 수면 측정, 자동 운동모드, GPS 등) AOD를 켜고도 한 번 충전에 “일주일” 사용 가능한 긴 배터리가 최대 장점인 스마트... ",PS5와 친구들 [PS/PS5/VR/PS4PRO/PRO/...,https://cafe.naver.com/ps3friend
수면측정은 수면모드에서만 측정가능한지요?,http://cafe.naver.com/facebot/308363,갤럭시 액티브 2 이용자 입니다~ 최근 구매해서 사용하고있는데요 질문제목처럼 수면측정은 수면모드에서만 측정가능한지요? 일일히 눌러줘야하는지 궁금해서요?,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
삼성헬스 웨어러블 기기 없이 수면 측정 원리가 뭔가요,http://cafe.naver.com/anycallusershow/3259743,삼성헬스 수면 기록이 너무 정확해서 놀랐어요;;; 잠든 시간이랑 일어난 시간 5분이내의 오차만 있고 거의... 시간이 기상시간으로 기록되어있었습니다 기타 다른 기기 없이 어떻게 이렇게 정확하게 수면시간을 맞춘거죠,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
GTS2 미니 수면/심박/산소포화도 살펴보기,http://cafe.naver.com/xst/473894,여튼 이번 시간에는 다들 많이 구매하신 GTS2 미니 심박/포화도/수면 측정을 직접 써보고 정리해봤습니다. 2세대 들어서 1세대 대비 폰이 없어도 워치 자체에서 확인 범위가 많이 늘었습니다. 덕분에 활용도가 높아졌어요.... ,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
기어s2 수면 측정이 안돼요,http://cafe.naver.com/happy88car/70011,기어s2인데 업데이트도하고 수면시 착용까지 하였는데 측정 그래프가 안나와요 해결 방법 좀 알려주세요,[스사노]스마트워치 사용자 노리터[타...,https://cafe.naver.com/happy88car
인스파이어HR 수면측정 오류인가요?,http://cafe.naver.com/fitbituser/7884,"안녕하세요:) 인스파이어HR 일주일 된 초보 사용자 인데요~ 수면측정 그래프가 다른날과 달라 문의드립니다 원래는 처음 사진과 같은 그래프로 나타나고 얕은수면, 램수면,깊은수면 등등이 기록 되는게 정상인데~ 며칠전과... ",Fitbit 핏비트 유저 커뮤니티,https://cafe.naver.com/fitbituser
애플워치4 수면측정 안되는 건가요???,http://cafe.naver.com/appleiphone/5242841,측정이 안된다고 하는데 ㅠ 측정불가능 인가요??,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
기어S2 수면 측정,http://cafe.naver.com/happy88car/69006,저는 기어S2의 소프트웨어 업데이트를 했고 S헬스 버전도 4.8.1인데 수면측정이 안됩니다 이거 왜 그런지 아시는분 있나요?,[스사노]스마트워치 사용자 노리터[타...,https://cafe.naver.com/happy88car
애플워치3 수면 측정 관련 별도의 어플이 있어야 하나요?,http://cafe.naver.com/appleiphone/5942437,어제 처음 사서 끼고 잤는데건강 앱 - 수면 탭에서 아무 기록이 없더라고요.별도의 수면 어플이 있어야패턴이 기록되나요?,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
수면측정값이 ZEPP의 일시적인 오류일까요??,http://cafe.naver.com/xst/456223,"NOTIFY앱과 ZEPP 앱인데 심박수는 비슷한데 수면측정값이 많이 다르네요. 몇일 테스트 해봐도 그렇네요. DND모드도 스마트DND 정시DND로도 바꿔도 봤는데 차이가 나고, 손목들어 화면켜짐 모드도 항상으로 바꿔도... ",샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
gts 수면 측정이 아예 안되네요. ㅠㅠ,http://cafe.naver.com/xst/411336,3일째 차고 잘때도 차는데 수면 기록이 아예 안됩니다. 센서 문제일까요? 어메이즈핏에 연동 중이고 미핏엔 연동 안하고 있는데요.,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
"미밴드5, 수면 모니터링 오류",http://cafe.naver.com/xst/455503,처음 구입하고 수면 측정 잘 쓰다가 얼마 전에 초기화 시킨 이후로 이 모양인데 뭐가 문제일까요? 아침 5시나 6시에 자는 생활 패턴 때문일까요? 연이어 수면 측정이 되질 않네요. 참고로 설정은 이전과 동일합니다.,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
오토슬립 vs 순정 수면 비교샷,http://cafe.naver.com/appleiphone/7330187,이번 watch9올리고 수면 기능이 업데이트 되었다고 해서 비교해봤는데 서로 다르네여 이럼 머가 맞는거지... 차이가 꽤나 나네요 예전 부터 오토슬립은 넘 조잡하고 별로 안 정확한거 같아서 의심이 들긴했네요..,"아사모 -[아이폰,아이폰13 / Pro / Ma...",https://cafe.naver.com/appleiphone
수면기록 신기하네요!,http://cafe.naver.com/facebot/1061622,수면기록 넘 신기해요!! 근데 3일 동안 지켜보니 계속 얕은 수면만^_ㅠ 이쯤되니 내가 문젠가 워치가 문젠가 합리적인 의심이...ㅋㅋㅋ 혹시 깊은 수면 나오시는 분도 계신가용...?,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
[스마트워치활용]^^연결끊기...워치재부팅(수면데이터 안올라옴/심박센서 먹통),http://cafe.naver.com/xst/522559,2021.09.03 - 심박수 센서 먹통 - 근접 센서 먹통 - 재부팅 3회 - 연결끊기 하고 재연결후 복구됨 - PAI 기능 의심 2021.09.13 - 수면측정 않됨 - PAI 기능 이상으로 추측함 2021.09.14 - 수면측정 않됨 - 재부팅 2회(자동) - PAI... ,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
갤핏2 삼성헬스질문 - 잠 안잤는데 수면측정됐어요,http://cafe.naver.com/anycallusershow/3618525,"제목에는 간략한 질문내용 표시 사용기종 : 갤9+, 갤핏2 질문내용 : (구체적으로): 아침에 독서실에서 공부하는데 수면측정이 되어있더라고요? ㅋㅋㅋㅋㅋㅋㅋ 심지어 안자고 열심히 공부했는데 말입니다! 어떤 원리인가요???",삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
11월 1일 수면점수체크,http://cafe.naver.com/nrdr/380621,수면 측정해놓고 좀 더 잤네요...ㅋㅋ 깊은수면 어제보다 더 적네요ㅠㅠ 어제 낮잠잘때 코골았다는데 밤에는 모르겠네요 건강한 수면을 위해 좀 더 노력해여겠어요ㅠ,★ 디아블로 이모탈 대표 공략 카페 [...,https://cafe.naver.com/nrdr
[플스X] 스마트워치 쓰시는 분 또는 구입예정인 분,http://cafe.naver.com/ps3friend/2045294,"수면습관? 수면정도 체크?? 그럼 잘때도 차고 있어야되나요? 어우 노노 그리고 충전도 따로해야되고, 알고보니 그냥 쓰는게 아니라 통신요금 내고 쓰던데... 다들 스마트워치 왜 때문에 쓰고 계시나요??",PS5와 친구들 [PS/PS5/VR/PS4PRO/PRO/...,https://cafe.naver.com/ps3friend
수면측정 쓸만하네요,http://cafe.naver.com/facebot/748432,"깊은 잠, 얼마나 잤는지 매일 측정하니까 건강에도 도움이 돼요",갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
[애플워치 울트라] 매장에서의 실측과 직접 구매하고 나서의 체감 차이,http://cafe.naver.com/appleiphone/7538198,"[울트라를 사용함으로 인해 변화된 워치 사용 습관] - 수면 측정을 위해 퇴근 후 집에 오면, 매번 워치 충전을 하고 착용 후 자다 보니 늦게 집에 오면 충전만 하고 잔 경우가 많았음 &gt; 이제 울트라는 넉넉하게 2일은 가니... ",아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
요즘 수면측정 기능에 재미 붙였네요~,http://cafe.naver.com/happy88car/120646,물론 가볍지도 않은 시계를 차고 자는건 아직도 많이 불편하긴 한데아침에 일어나서 수면효율 보는 재미가... 덤으로 자는동안의 심박측정도 되서 대체로 어느정도인지 알 수 있어서 좋았습니다.좀더 차다보면 더 익숙해... ,[스사노]스마트워치 사용자 노리터[타...,https://cafe.naver.com/happy88car
애플워치 수면다원검사 수준의 측정 가능해진다고 하네요.,http://cafe.naver.com/knpa/10837,있었던 WWDC에서 watchOS 업데이트 내용에 있었습니다. 혹시 가을 이후에 수면다원검사를 하시는 분들은 애플워치와 그 결과를 비교해보시면 좋을 것 같습니다. 기대되네요. https://youtu.be/ypIxEy5Ls4g?t=369,한국 기면병 환우 협회,https://cafe.naver.com/knpa
수면 데이터 기록은 수면모드 해야 측정되나요?,http://cafe.naver.com/appleiphone/7006748,알람에서 수면/기상 설정해야 수면 기록 측정되나요? 낮잠같은거 잘 때도 기록되나 싶어서요,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
수면측정하고 슬퍼짐요.. ㅠㅠ,http://cafe.naver.com/facebot/519347,ㅠㅠ 잠잔 시간의 10프로 정도만 제대로 잔거였으니..ㅜㅜ 수면의 질을 높일 방법을 생각해봐야겠어요 휴.. 근데 수면중일땐 와파나 블투 꺼도 측정이 되겠죠? 배터리가 너무 빨리 사라져서 그게 좀 걱정이예요 ㅎㅎ,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
애플워치발목에차면 수면측정되나요?,http://cafe.naver.com/dieselmania/36947104,손목에차면 잘때불편해서 그러는데 발목에 차면 수면측정되나요?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저진지합니다...,●디젤매니아● 대한민국 일등 패션 커...,https://cafe.naver.com/dieselmania
애플워치 수면 데이터 질문이요!!,http://cafe.naver.com/appleiphone/6638006,평일엔 수면 측정이 잘 되더니 어제 손목에 차고 잤고 설정도 다 켜져 있는거 같은데 측정이 안됐네요….ㅠㅠ 뭐 때문에 이러는지… 아시는 분 알려주세요!!!,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
수면측정 체험단 등록안됨,http://cafe.naver.com/anycallusershow/3783296,이렇게 다 나오고 더 알아보기 같은거 눌러도 체험단 완료가 안됩니다 ㅠㅠ,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
심박수측정,http://cafe.naver.com/facebot/813219,질문내용(구체적으로) : 업데이트후 몰랐는데 심박수측정이 안되고 있네요.. 수면 측정은 기록되 있는데 심박수가 측정 기록이 왜 안될까요?? 10분마다로 되있는데 저만 그런가요??? 초기화하면 페이스 다 지워질까요??,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
미밴드5 안잤는데 수면측정이 되어있어요ㅜ,http://cafe.naver.com/xst/462985,왜이러는 걸까요??ㅠㅠ 혹시 이런 오류 같은 경우가 있는지 찾아봤는데 못찾겠더라구요ㅜ 기기 문제인건지... 밤 시간에 2시간 반 정도 오래 앉아있었는데 그게 수면으로 측정이 된 걸까요??,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
워치5 프로 VS 워치1 46mm 4일간의 배터리 테스트,http://cafe.naver.com/anycallusershow/4229853,"실#시간 심장 박동 측정, 수면 측정, 코골이측정, 산소 포화도 측정, 스트레스 측정, 자동운동측정 손목올려켜기 등의 기능도 다 켭니다. 밝기는 정확히 50% 수준으로 맞추고 자동 밝기 기능을... ",삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
수면 측정,http://cafe.naver.com/facebot/113527,수면시간 측정이 왜 어떨땐 되고 어떨땐 안되는것일까요..ㅠㅠ,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
갤럭시 워치5 쓰면 쓸수록 애플워치보다 착용감이 더 좋다고 느끼는건 저만 그럴까요?? (feat 성골 앱등이),http://cafe.naver.com/anycallusershow/4238940,"원래 수면 측정도 해보려고 애플워치 유료앱도 다운받았는데 이상하게 잘때 거슬려서 결국 못했었는데 그걸 갤워치로 하고 있습니다 잘때 그냥 차고 자는데 거슬리는게 하나도 없네요 물론, 버벅임과 등등은 아직은... ",삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
애플워치SE 수면 아시는 분 ㅠㅠ,http://cafe.naver.com/jihosoccer123/1691318,혹시ㅜ수면 측정되게하려면 따로 뭘 설정해야하는거에요? 몇일전엔 되더니 측정이안되네요ㅜㅜ,아프니까 사장이다 [소상공인·자영업...,https://cafe.naver.com/jihosoccer123
갤럭시 워치4 클래식 46mm 배터리 타임,http://cafe.naver.com/facebot/1128394,gps off 7.수면 측정 시 취침 모드 사용 8.물 마실때 워치로 물 섭취 표기 등 사용 하고 있습니다. 이렇게 사용 해도 갤럭시 워치1은 2일 넘게 사용이 가능한데요. 갤럭시워치4 클래식 46mm로는 하루도 빠뜻하겠죠?..,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
애플워치 수면 측정,http://cafe.naver.com/koreanmania/525841,괜찮나요? 핸드폰은 아이폰이 있어야하나요?,코리안매니아 - 우울증 조울증 조현증...,https://cafe.naver.com/koreanmania
..수면측정했는데요.,http://cafe.naver.com/onquest/37431,ㅠㅠ 수면측정했는데..진짜계속깨나봐요ㅠㅠㅠㅠ 처음측정했는데 깜놀.. 이러니 제가 매일 힘들고 피곤한가봐요ㅠㅠㅠㅠㅠㅠㅜ,네이버No.1 이명극복 고군분투 성장기...,https://cafe.naver.com/onquest
[오늘도재부팅]수면데이터 훨~훨~...,http://cafe.naver.com/xst/524681,2021.09.03 - 심박수 센서 먹통 - 근접 센서 먹통 - 재부팅 3회 - 연결끊기 하고 재연결후 복구됨 - PAI 기능 의심 2021.09.13 - 수면측정 않됨 - PAI 기능 이상으로 추측함 2021.09.14 - 수면측정 않됨 - 재부팅 2회(자동)... ,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
