title,isEdited,userName,review,rating,date,developerResponse
아이패드에서 화면이 가로로 회전되도록 지원해주세요ㅠㅠ,False,가로회전 안돼,"아이패드에서 7개월간 포레스트 앱을 정말 잘 쓰고 있습니다. 다만... 나무를 심거나 스톱워치/타이머가 작동중일 때 화면이 세로로 고정되어 있고 가로로 돌아가지 않아서, 아이패드를 가로로 세워둘 때 굉장히 불편합니다. 시선도 90도 회전해서 봐야 하네요ㅠㅠㅠ  포레스트 화면이 가로로도 회전하여 볼 수 있도록 자동 회전 기능을 보완했으면 좋겠습니다.",4,2021-09-15 14:22:31,"{'id': 26863579, 'body': '오래 기다려주셨습니다🥰\n이제 Forest에서도 iPad용 가로 모드를 지원한답니다!\n앞으로도 희망하시는 기능들을 많이 추가할 수 있도록 노력하겠습니다.\n좋은 별점과 후기는 Forest가 더 많은 기능을 만들 수 있는 힘이 됩니다.\n항상 사랑해 주셔서 감사드리며 매일 즐거운 집중되시길 바라요🌱', 'modified': '2021-12-16T04:09:27Z'}"
공부할 때 사용하기 좋아요!,False,민정블리,식물 키우는 재미가 있어요. 집중할 수록 점점 채워지는 숲을 보니 뿌듯합니다. 한가지 바라는 것이 있다면 리셋 시간이 새벽 5시면 좋겠어요. 공부하다 보면 새벽을 넘어가는 경우가 있는데 12시 이후엔 초기화돼서 전체 집중 시간을 확인하기가 어렵습니다. 이 점이 보완됐으면 좋겠어요.,5,2021-05-21 16:26:56,"{'id': 23586010, 'body': '이제 새벽 공부시간도 집계 가능하답니다! 하루 시작 시간을 새벽 6시까지 설정할 수 있게 되었어요! 그럼 더욱 재밌는 집중되세요🌲', 'modified': '2021-06-25T11:10:47Z'}"
정말정말다좋고 편한데,False,포레스트애용자,질문있습니다 코인을 로그인안한상태에서 700개를 모았는데 로그인했더니 다날라가버렸어요..정말열심히모았는데 해결방법좀 알려주세요 개발자님!!제발!!,5,2021-03-12 05:48:04,
굿굿굿,False,ryunssu,좋아욤 집중이 잘돼요. 아이폰도 안드로이드처럼 앱별로 통제할 수 있으면 좋겠는데 정책상 안되서 아쉬울 뿐입니다..ㅠㅠ 그래도 사용하는데는 큰 불편없고 예쁜 나무들도 추가되어서 너무 좋습니다.,5,2021-02-26 02:29:13,
아주 좋아요!,False,🌸✨🌻,핸드폰 사용을 너무 많이해서 걱정했는데 원하는 시간만큼 핸드폰 사용을 자제할 수 있어서 정말 좋아요. 그런데 알람소리가 너무 작은 것 같아요..! 그리고 원하는 시간에 자동적으로 앱이 실행되도록하는 기능이 생기면 좋겠어요!,5,2021-01-19 10:54:45,
공부에 집중할 수 있어서 좋아요,False,공부집중좀하자ㅠ,"스마트폰 사용 때문에 유독 공부에 집중하는데 오랜 시간이 걸렸었는데 이 앱을 통해 폰을 잠그면 공부 효율도 올라가고, 집중력도 좋아져요 또 본인만의 숲을 가꾸고, 이를 확인하여 뿌듯함을 느낄 수 있다는 점에서 저의 집중력을 더욱더 높일 수 있는 것 같네요",5,2021-01-13 12:05:10,
정말 다 좋아요 근데,False,지미쒀,Forest앱을 사용한지 2년 가까이 됐는데 시험기간마다 정말 큰 도움을 받고 있어요 :) 다 좋은데 한가지 아쉬운건 아이패드 가로모드 호환이 됐으면 좋겠습니다ㅜㅜ 이 점만 보완된다면 정말 최고의 앱이 될 것 같아요ㅎㅎ,5,2020-10-23 02:15:50,
동물의 숲 하는 기분이네요.,False,하냥냥,"역시 저는 공부파가 아니라 게임파인가 봅니다. 게임처럼 가상정원을 꾸미게 해주니 공부를 조금이라도 더 하긴 하는군요 ㅎㅎㅎ 
아근데 집중 유형 테스트의 일러스트가 너무 예뻐서 이 앱까지 깐건데, 앱은 딱히 그림이 예쁘진 않네요. 집중력 테스트 같은 그림체면 더 좋으련만ㅎㅎㅎ",5,2020-03-22 08:53:14,
앱이 너무 귀여워요ㅜㅠ,False,kyj57,"나무 죽일까봐 폰 못 하겠어요ㅜㅠ 꼭 2500포인트 모아서 실제 나무 심어보도록 하겠습니다!!ㅜㅠㅜ너무 귀엽고 취지도 좋은 어플인 것 같네욤🎈

🦋아 그런데 조금 아쉬운 점은 시간이 너무 짧다는 거ㅜㅠ 2시간이 뭔가 애매한 시간 같아요! 더 늘리거나 아니면 몇 시부터 몇시 이렇게 시간을 설정하는 것도 좋을 것 같네요ㅜㅠ🦋",5,2020-02-27 14:09:08,
아주 좋아요!,False,바나나맛우유냠냠,"확실히 공부든 뭐든 집중 하는데 도움을 줍니다.
특히 잠자기 전에 폰하는거 끊는게 제일 힘들었는데 침대 눕기 전에 알람맞추고 나무 심어놓고 누우면 딴짓 안하고 바로 잘 수 있어요~_~
친구들이 볼 수 있는 숲 꽉꽉채우는게 요새 목표에요
다만 진짜나무가 5그루로 한정인가요? 그게 제일 아쉬워요. 결제하면 진짜나무도 더 많이 심을 수 있도록 늘려주세요~~",5,2019-04-18 06:39:00,
건강하게 느끼는 재미,False,Gㅠ러억,"처음엔 단순히 나무 심는줄만 알았는데
이거 하면 할수록 정말 어플 머리 써서 잘 만들었구나 싶어요! 계속해서 할 수 있는 동기부여를 넣어주고 처음으로 지금 상점에서 나무 하나 사서 벚꽃 심고 있는데 넘 이뻐요~ 핸드폰으로 쓸데없는 짓 많이 하는데 꼴보기 싫은 핸드폰 그만 할 수 있게 도와줘서 너무 고마워요~~ 이쁜 나무좀 더 많이많이 만들어주새뇹!!!!",5,2019-04-16 12:26:52,
포레스트 최고네욤,False,잉정밍,공부시간이 측정되는 점이 너무 좋아요 돈 모아서 나무 키우는 재미가 쏠쏠합니다 한가지 아쉬운 점은 화면 방향 전환이 가능했으면 좋겠어요 저는 이 어플로 공부시간을 측정하고 확인하는데 가로 화면도 가능하면 정말 좋을 것 같습니다 ! ! !,5,2021-05-23 15:24:29,
재밌고 오기생겨요..,False,나무내놔,멋진 나무가 많아서 코인 채우는데 오기생겨요 하나당 이천코인 까마득하지만 숲이 휘황찬란해질걸 상상하면 멈출수없어요 한번씩 새로운 나무들도 출시되는데 그것도 가지고 싶어서 그냥 쉬는시간 없이 계속 공부함니다 요즘..허허,5,2021-03-31 06:24:48,
정말 좋아요!,False,연세unv,"안드로이드에선 무료였는데 앱스토어는 유료라 많은 고민이 있었지만 고민 끝에 구매를 했습니다!
그렇지만 나무를 심으면서 정말 휴대폰을 만지는 횟수도 줄어들고 공부를 할 때 켜고 공부를 하면 집중력이 더 좋아지게 되었습니다!
It is good app!",5,2020-02-27 12:50:31,
너무 좋아요,False,셩둥이,"쓸데없이 핸드폰을 계속 붙잡고 있는 편이라 친구 추천으로 깔았어요. 나무를 키우면서 숲을 가꾸는 맛으로 사용하다보니 어느새 핸드폰 사용량도 줄었고 다른 일을 할때 집중을 더 잘할수 있어서 좋아요. 코인을 모아서 나무를 사는 즐거움도 있어요. 조금 아쉬운 점은 나무 종류가 더 많았으면 좋겠고, 백색소음도 더 많아졌으면 좋겠어요! 이때까지 너무 잘 써왔고 앞으로도 잘쓰겠습니다!",4,2020-11-21 05:42:51,
좋아요 !! 유료여도 넘 좋음!,False,Limi Park,"유투버의 공부 앱 추천으로 구매하여 사용중입니다
나무 키우는거 재밌고 나무 죽이는게 싫어서 그 시간동안 공부하게돼요 ㅎㅎ 
별거 아닌거 같은 방식인데 집중에 좋고 동기부여도 잘되네요 *_* 
유료 앱 구매는 개발자를 위해 필요하다고 생각해요 🤔
더 귀여운 나무들, 이벤트 만들어주세요~!!",5,2019-04-20 07:18:20,
돈 아깝지 않습니다,False,내 숲은 호박농장,"집중을 하면 알람이 안들려서...공부시간 체크에는 크게 도움이 안되긴 하는데, 시작할때 폰을 내려놓게 하는 걸로 충분히 그 가치를 했다고 생각해요! 
여러분 나무는 죽어도 시간은 체크되니까, 너무 나무에 집착하지 말고...급한일 일 수도 있으니 전화난 문자는 확인해주세요ㅠ",5,2018-11-16 02:53:37,
집중하는 계기를 만들어줍니다.,False,버들한량,"스마트폰이 생겨서 편리해졌지만 지루함을 못참는 현대인들에게 스마트폰은 엄청난 중독성을 가진 물건입니다.
스마트폰과 떨어지게 하여 본 짓에도 소홀하지 않게 된다면 우리의 삶은 더욱 더 풍요로워질 수 있을 것 입니다.",5,2020-11-26 05:06:01,
처음 사용해보는데 좋네요!,False,후으으으으,"2500원주고 구입 잘 한 것 같습니다ㅠㅠ휴대폰을 많이 안보겠다고 머리로는 생각은 하지만 행동이 잘 안돼서 구매했습니다..!
앱을 떠나버리면 나무가 시들어버린다니까 하게되는...ㅎㅎ 
가로모드도 있었으면 좋겠습니다.!",4,2021-11-23 07:23:17,"{'id': 26862722, 'body': '오래 기다려주셨습니다🥰\n이제 Forest에서도 iPad용 가로 모드를 지원한답니다!\n앞으로도 희망하시는 기능들을 많이 추가할 수 있도록 노력하겠습니다\n좋은 별점과 후기는 Forest가 더 많은 기능을 만들 수 있는 힘이 됩니다\n항상 사랑해 주셔서 감사드립니다, 그럼 즐거운 집중되세요🌱', 'modified': '2021-12-16T03:00:24Z'}"
굿굿굿5VQ355XSG,False,끼마름,진짜 폰 중독 막아주는거 같아요 ㅠㅠ 나무가 채워지는걸 느낄때 마다 괜사리 뿌듯하고 사실 2500원 결제할까 말까 고민했는데사길 잘한것같아요 !! 첫 결제 상품인데 후회하지 않아요 그리고 가입할때 5VQ355XSG 이 코드 입력해 주세요 !!,5,2020-10-23 08:54:04,
리셋되는 시간을 정할 수 있게 해주세요,False,비트윈러,고시생으로서 너무 잘쓰고 있습니다! 다만 밤늦게까지 공부하는 패턴을 가지고 있는데 12시만 되면 리셋이 돼서 오늘 새벽 2시까지 공부했던게 내일 시간으로 집계돼서 약간 불편한 점이 있습니다 각자의 생활패턴에 맞게 집계가 리셋되는 시간을 정할 수 있었으면 좋겠어요! 잘 쓰고 있습니다 감사합니다~,5,2020-04-09 03:24:45,
돈 하나도 아깝지 않은 앱이에요!,False,Dododoodododoo,"업뎃을 꾸준히 잘 해줘서 돈 정말 하나도 아깝지 않은 앱입니다! 저는 특히 자기전에 끝까지 폰보다 자는 습관을 포레스트 앱으로 고쳤어요
자야지 마음 먹으면 두시간 설정해서 나무 키우며 사운드도 틀어놔요  자연의 소리로 ㅋㅋ 집에서 공부할 땐 카페느낌나게 파리카페소리 틀어놓고 ㅋㅋㅋ 새로운 나무 사는 행복도 엄청납니다 추천해요!!",5,2019-04-14 16:43:34,
정말 좋아요!,False,별다섯개도 부족하다,"다른 잠금 어플은 그냥 제 의지로 그만둘 수 있어서 효과를 못누렸는데, 이 어플은 핸드폰이 궁금해질때면 여태껏 잘 참았는데 이제서야 나무 죽이는게 너무 아까워서 끝까지 집중하게 만들어줘서 큰 효과를 보았습니다!
처음에 일본어로 떠서 당황했는데
제 핸드폰 옵션에 언어에 일본어도 설정되어있어서였네요! 저와같은 문제가 있으신 분들은 옵션에서 변경하시면 될 것 같아요!",5,2018-09-14 07:19:15,
무조건 쓰세요,False,데일리뽀,핸드폰때문에 공부 집중 못하시거나 다른 일 할때 방해 받으시면 이 어플 꼭 쓰세요. 나무 열심히 심어서 기부 할 수 있단 생각에 중간에 핸드폰 안 열게 돼요.화면 잠깐만 벗어나도 바로 알람 오면서 나무가 죽는다고 떠서요 ㅋㅋ 진짜 강추합니다,5,2021-04-12 05:04:44,
피드백!!,True,우수수수수수,"기능은 다 좋지만 몇개 추가하면 좋을 것 같은 것들을 얘기해드리고 싶네요! 1. 스톱워치 기능에서도 친구의 공부상태를 나타내는 것도 보이는 것이 더 의지를 올릴 수 있을 것 같아요. 2. 아이패드 가로모드 지원 3. 미션 추가 - 미션이 많이 있으면 하나하나 달성하는데에 큰 영향을 줄 것 같아요. 4. Timetable 10분 지원

—> 저번 응답에 대한 추가 내용

”나의 숲” 페이지를 가로모드도 지원했으면 합니다. 또한 상점에서 나무를 구매하는 창에서도 가로모드도 지원 부탁드립니다.",3,2021-09-16 03:08:13,"{'id': 25120807, 'body': 'Hi, thank you so much for your support and suggestions! We will relay them to our team. Could you please answer the following questions to help us develop the feature? Which page do you need the landscape mode for? Do you use split screen? Thank you! have a good day. :)', 'modified': '2021-09-16T03:08:13Z'}"
확실히 더 집중하게 되었어요!,False,머리끈끊어짐,"시험공부 집중하기 너무 어려웠는데, 휴대폰 만지는 시간이 많아서, 자꾸 중간중간 보게되어서 라고 생각을 해서 앱을 구입했습니다. 중간에 앱을 나가서 백그라운드에서 실행되면 나무가 죽게때문에 계속 휴대폰 화면을 켜더라도 다시 내려놓게 되네요.. 전보다 많이 집중하게 되었어요.",5,2021-04-07 14:21:30,
이거완전좋아요,False,tengerined4,진짜 이쁜 나무 사고 2500모아서 실제 나무 심을 생각에 반강제적으로 공부를 하게 되더라고요! 폰으로 켜놓고 다른거로 놀 수도 있다는 걱정은 사실 양심의 문제이기 때문에 케바케라고 생각해요. 인생 첫 유료 앱 결제를 이거로 했는데 정말 좋은 소비라고 생각해요💛,5,2021-01-17 01:06:05,
위젯 기능이 있었으면 좋겠어요,False,Bobeyjjang,처음에는 이게 정말 될까? 라고 생각했지만 나무 몇번 죽이니까 오기가 돋더라고요. 잘 사용하고 있습니다. 하지만 나무가 얼마나 자랐는지 좀 더 쉽게 보기 위해서 위젯기능을 만들어 주셨으면 좋겠어요!!! 앞으로도 멋진 앱 만들어 주시길 바랍니다!,5,2020-09-06 15:30:34,
기분 좋은 성취감 얻기,False,숲과고요,하루에 한 그루씩 나무를 심고 있어요. 포레스트앱을 켜놓고 책을 읽으니 훨씬 집중력을 발휘하게 되더라고요. 시작한지 3일밨에 안됐지만 앞으로 꾸준히 이용할 생각입니다. 이런 앱을 만들어주셔서 감사해요!,5,2020-03-04 02:00:28,
2500원이 아깝지 않은 거 같아요.,False,톈톈,"처음에는 솔직히 반신반의하면서 구매했는데 며칠 써보니까 2500원이 아깝지 않은 거 같아요. 다른 어플에 비해 심플하게 구성되어 있어서 직관적으로 하루하루의 공부량을 파악할 수 있어서 좋아요. 필드에 나무 채우려고, 코인 모아서 새 나무 사려고 열심히 공부하게 되는 거 같습니다!",5,2019-10-06 16:39:52,
어플 너무 잘 사용하고 있어요!,False,yudannnnn,"공부할때 기록해두기가 너무 좋고, 나무를 실제로도 심을 수가 있어서 더 만족스러워요!
애플 워치에도 어플이 있던데, 애플 워치 자체로는 실질적으로 어플을 사용할 수가 없더라고요..ㅠㅜ 이 부분만 개선을 해주시면 너무 좋을 것 같아요..!!",5,2021-09-06 03:21:18,"{'id': 25023047, 'body': 'Hi,\nCurrently, you cannot start a planting session from your watch because we cannot sync the planting progress on phones and watches simultaneously, meaning that users could still use their phones if they started planting on their watch.\nWe will continue to work on syncing these plant sessions nevertheless. Thank you for the feedback! :)', 'modified': '2021-09-10T11:06:45Z'}"
