title,date,userName,review,rating,isEdited,developerResponse
쓰레기어플,2022-01-07 01:50:51,minw0.0_,에러떠서 설정 -> 개인정보보호 -> 건강 -> 오토슬립 들어가면 검정색 화면만 뜸. 개인정보보호에서 연동 하지 않고 건강 앱에서 직접 하나하나 연동 시켜주면 될까해서 연동 시켜줬는데도 에러뜨고 안 돼서 그냥 안 씀. 딴 거 쓰세요 유료인데도 안 되는 쓰레기 앱 심박수 어플도 샀는데 둘 다 쓰레기임,1,False,
뭐가 문제죠..?,2019-12-23 16:32:04,이름없음흥,제꺼만 에러가 뜨나요? 해결방법으론 풀 수가 없을 것 같아요 되기만 하면 참 유용한 앱일 것 같은데 아직 결제 후 똑바로 써보질 못해서..,3,False,
정확하진 않아요,2018-11-16 08:30:49,seulju,"누워서 폰하고 있는것까지 수면시간으로 쳐버려서...
아이폰이 움직일때 기상으로 간주< 이 옵션 켜봤더니
자면서 옆에 폰 두고 잠들어서 뒤척일때 조금씩 움직이는것까지 기상으로 간주해버리네요.
아이폰을 사용중일때 기상으로 간주< 이 옵션 필요해요",3,False,
너무 좋은데 아쉬운점 한가지!,2020-01-20 01:37:12,Bombom3,"앱 너무 좋은데 아쉬운점이 한가지가 있습니다!
코골이도 측정과 녹음이 되었으면 좋겠어요!",4,False,
업데이트하고 수면 시간 정확하지 않게 나와요,2022-09-20 01:05:57,s준s,이전엔 수면 시간도 정확하고 잘 맞았는데 업데이트하고 시간도 안맞고.. 누워있는 시간 생기더니 그것도 안맞고… 되게 잘 쓰고 있었는데 좀 후회되요 요샌 ㅜ,3,False,
환불해주세요,2021-06-29 10:28:24,진진딘딩디,오늘 낮에 구매하고 회사에서 일하고 왔는데 잤다고 기록되있네요ㅡㅡ 오늘 저녁에 잘 때 기록하는 것 기대하고 있었는데 너무 이상하고 그리고 기록 초기화하고 써보려고 했으나 어플 지웠다가 다시 깔아도 기록 남아있어요 한번도 사용을 하지 않았으니 환불해주세요,1,False,
사용법이 어려운거같기도 합니다,2018-12-08 11:26:39,Dong.H,제가 잘 사용을 못하는것인지 수면을 하지 않은 시간도 계속 수면시간으로 인식이되어서 측정이 어렵습니다ㅠㅜ 도와주세요!!ㅠㅜ,3,False,
수면 측정,2021-11-09 13:51:56,현우느님,처음엔 안 그러더니 한 달 정도 사용하고 나니까 워치를 착용하고 생활을 하는데도 불구하고 계속해서 수면으로 인식하네요. 수정하는 것도 하루 이틀이지 매일 이러니까 귀찮고 짜증 나요 .. 이런 경우가 꽤 많은 것 같은데 해결방안은 없나요,1,False,
문의사항,2021-08-15 04:32:03,윤화바보,"문의사항은 어디로 보내야 하나요ㅠㅠ
저 애플워치6 사용중인데 환경소음 측정이 안되고 있어요
시리즈4라는게 애플워치 시리즈를 말 하는게 맞는건가요ㅠ",2,False,
앱접속불가현상,2021-04-28 10:59:58,닉네임이왜필요해,아이폰 12 os 14.5인데 잘 쓰던 어플이 폰에서 열려고 하니 계속 튕깁니다,3,False,
거의 정확하네요,2018-07-23 04:18:13,넌출월귤,"유료앱이라 고민했는데
다른앱보다 전확하네요
제가 이렇게 잠을 푹 못자는지 몰랐네요",5,False,
오늘처음 사용합니다.,2022-01-21 08:53:13,별명을 뭐라써야되믄거야,오늘첫사용입니다~ 오류많다는 리뷰보고 살까말까고민햇지만 버그수정햇다기에 구매하였습니다~ 추후에 사용리뷰한번더 올리겟습니다,3,False,
매일 체크합니다,2019-06-24 21:05:19,벼러리202,"정확해요 너무 좋아요
깊은 수면 시간에 따라 피곤함이 다르네요ㅎ
신기합니다~",5,False,
하나도 안맞네요,2020-10-27 22:12:44,pyo4748,보통 하루에 4~5시간 자는데(잠자리에 드는 시간은 주말빼고 거의 같음) 어젠 1시간 잔 걸로 나오고 엊그젠 22시간을 잤다고 나오네요ㅎㅎ 뭐하자는 건지... 설치한지 열흘쯤 됐는데 제대로 기록된 적이 단 한 번도 없네요,1,False,"{'id': 18795781, 'body': '안녕하세요, 더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내 주시기 바랍니다.', 'modified': '2020-10-30T04:42:18Z'}"
환불부탁드려요,2020-10-08 15:29:17,쭌팍쭌팍,"잘못누르는바람에 결제가됬습니다,, 환불부탁드려요ㅠㅠ 저 애플워치도 없어요ㅠㅠ",5,False,
오,2019-10-27 09:04:42,별을먹자,"자세한 부분 뭐 볼거리가 많아서 좋네요 
3900원 충분히 투자할만하다고 생각합니다",5,False,
계속되는 에러;,2021-02-08 17:33:07,버그슈정부탁,"에러써서 못쓰다가 애플워치 업데이트 한 날 딱 한 번 써보고 또 계속 에러뜨네요 하..
이럴거면 왜 4900원주고 구입했는지 ㅠ
환불받고싶을정도
여러분 이거 사지마세요",1,False,"{'id': 20963994, 'body': '안녕하세요. 더 많은 도움을 드릴 수 있도록 지원팀 (appsupport@tantsissa.com)으로 이메일을 보내주세요.', 'modified': '2021-02-09T23:10:13Z'}"
잘 안맞는것 같아요,2021-01-11 20:55:56,る❣️,안자고 아이폰을 사용중인데도 앱에 수면중으로 측정되고 시간을 수정해도 다음 측정에 보정된 값을 반영하거나 하지 않는것같네요,3,False,
아쉬워요,2022-07-20 17:51:55,뿅용용,"추천받아서 샀는데 일단 정확한 기록측정이 안돼요 
제일 아쉬운거는 낮잠 시간이 기록이 안되고요 
조정도 이거저것 눌러봐도 잘 안되네요",3,False,
갑자기 인식이 안되는지 수면 측정이 안됩니다.,2021-03-10 15:36:06,loveqkr,1년가까이 잘 사용 있었는데 1월 말부터 인식이 안되는지 측정이 안됩니다. 수면기록이 없어요 ㅠ 됐다가 안됐다가 맛간것처럼... 해결좀해주세요 ㅠㅠ,2,False,
수면 측정이 안되고 있습니다,2022-05-27 14:39:30,Ajsbdknp,화요일이후부터는 수며 측정이 안되고 있는데뭐 때문에 그럴까요? 워치 업데이트 해서 그런가요? 확인좀 해주세요,2,False,
제 애플워치에선 작동안해요ㅠㅠ,2021-01-11 05:38:02,빠뻬,"큰맘먹고 산 어플인데 설정을 아무리 이것저것 바꿔봐도 애플워치 차고 자든, 수면시작 누르고 자든 어떤 방법을 써도 측정이 안되고 자꾸 에러가 뜨네요... 속상합니다 어떻게 해야하죠?",1,False,
하,2022-02-21 23:52:44,10어,2개월동안 잘쓰고 있었는데 한달째 수면측정이 안되네요 어떻게 해야 돌아오나요 갑자기 안되니까 너무 황당하네요,2,False,
자동트레킹질문,2021-03-03 14:23:00,삐띠끼씨,제가 따로 누르지않으면 자동으로 측정이 안되는데 이거 어떻게 하나요?,4,False,
SE쓰고 있는데 계속 에러.. 왜 안 돼죠 ㅠㅠ,2020-12-01 00:01:32,미니뭉,건강앱 연동도 다 해뒀는데 뭐가 문제인겁니까.... 어떤 에러가 났을때 어떻게 하라고 알려주는 게 있어야할것같은데 계속 못쓰고있네요,1,False,"{'id': 19500892, 'body': '더 많은 것을 지원하고 몇 가지 지침을 제공 할 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2020-12-02T23:23:17Z'}"
도데체 뭐가 워치만차고있으면 자동으로된다는거죠,2018-10-13 14:13:37,김떡이,"도데체 뭐가 워치만차고있으면 자동으로된다는거죠
어플깔고 승인할거다승인하고 워치차고 잤는데 하나도안되더만 일어나서 워치보니 그제서야 밑에 수면시작버튼이있는걸봤네여 어떤사람이 지금부터 딱 자야지!하고 자는 사람이어딨어 갤럭시기본앱보다도 못한 아주 조잡하기만한 앱이네요 돈 4천원도 아깝습니다",1,False,
좋아요,2022-03-07 03:29:47,띵회루,잠깐 스르륵 선잠에 드는것 까지 어찌 이리 체크를 잘하는지 대단해요 아주 귀신같아요,5,False,
에러 이메일도 보냈습니다,2020-11-09 06:24:50,댑악적,"인터넷에서 찾아본 방법으로 이것 저것 다 해봤지만 그래도 계속 에러라고 뜨네요..  이메일도 여러번 보내봤는데 아무런 해결이 안되고 있습니다.
환불해주세요ㅠ",1,False,
환불요청,2018-06-03 22:49:40,눈보3,Sleep++사용하다가 이어플이 좋다해서 사용해보았는데 자동으로 작동이되지않고 매일 수면보턴을 사용해야하는 불편이 있습니다 불편해서 사용할수없습니다 환불요청합니다 낯에도 수면상태로 작동이됩니다 아무리 조정을해보고 사용법을 보고해도 변화가없습니다 환불바랍니다,2,False,
사용하기어려움  보기어려움,2022-08-11 22:56:51,쇼린지,"사용하기어려움 
보기어려움 ㅜㅜ
자동으로 된다는데 아무것도 측정이안됨
디자인도 엉망이고  Ps 아이폰만 12년차 사용자.",3,False,
어플 에러,2021-04-09 02:40:47,-.-^ㅋ,"처음 구매하자마자부터 에러가 너무 떠서
애초에 되지도 않는데 이거 해결 어떻게하나요 ?
아니면 구매취소 부탁드립니다. 쓸 수 없는 어플을
돈주고 산다는게 참",1,False,
계속 에러래요,2020-05-13 01:48:53,왜에러야,"애플워치엔 이상이 없고 시키는대로 다했는데 계속 에러가 떠서 사용하질 못해요 환불부탁드립니다 후기 좋아서 구매한건데,, 뭐가 문제인건지ㅠ",1,False,
거지같음,2022-09-19 09:12:28,현질했다빡침,"아니 스벌 뭔 1분 잠깐 깼다 다시 잤는데
화요일에 분명 잠들었는데 수요일에 잔 걸로 체크 되어있노 뭐 나는 시간이동자야?
6시부터 8시59분까지자고 9시에 다시 잠들고 12시에 깼는데
화요일에 2시간 59분 자고 수요일에 3시간 잔 사람 됐음 이제 수요일이고 아직 난 잔 적이 없는데
환불 좀",1,False,
요새 맛이 갔어요,2022-02-20 13:01:43,ㄱㄷㅎ08,"잘쓰고있었는데 요새 전혀 수면인식을 못하네요
설정들어가서 허용 권한 다 껐다 켜보라는데 설정 들어가면 아무것도 없는 까만 화면만 나와서 그 방법을 쓸수가 없어요
네이버에 쳐서 나오는 오만 방법 다해봤는데도 인식못하네요 진짜 빡쳐요",1,False,
호흡만 측정이 안됩니다,2022-02-04 02:26:18,별명을입력해뭐하겠냐만,"ios15버전 이고
애플워치는 7시리즈입니다
앱을 삭제했다가 다시 다운로드 받아서 해봐도 똑같아요 해결 좀해주세요",1,False,
계속적이 오류,2021-02-15 17:45:10,시팔;,워치랑 연결도 되어있고 읽기권한도 허용 되어 있는데 계속 오류나고 기록도 안되고 이런 허점투성이인 어플을 구매한게 너무 아깝네요 환불을 해주시던지 개선을 해주세요,1,False,
애플워치se,2020-12-03 02:35:38,매혹터짐,애플워치se 사용중인데 환경소음 탭은 사용 안되는건가요?시리즈4 이상으로만 사용 가능으로 나오고 기록이 안되는걸로 보이네요,3,False,
최근들어 기록이 안됨,2021-08-25 03:25:41,ㅡ아나차인,"삭제 후 재설치, 삭제 후 폰 리부팅 후 재설치 무슨짓을해도 어플들어가면 오류만 뜹니다
뭐 어쩌라는건지
리뷰들보니까 피드백도 느린거같은데해결좀해주세요",1,False,
최고네요~~,2018-08-22 12:41:53,까따꾸이,수면체크가 정확하네요~ 같은 연령대에 평균 수면패턴도 비교되면 좋을것 같습니다~^^,5,False,
최고의 앱이 맞아요,2020-11-25 01:59:34,둘이서라라라02857383,가장 좋은 앱입니다. 2년 넘게 사용 경험입니다.,5,False,
아이폰-애플워치 연동문제,2020-12-03 23:07:09,비트변절자,"어플 쓰고 거의 일주일만에 폰을 바꿨는데, 그 이후로 연동이 안되서 아예 쓰질 못해요. 다른건 다 연동이 되는데 오토슬립만 안되네요. 메일로 문의했는데 읽고 회신도 없고 매우 실망입니다.",1,False,"{'id': 19570867, 'body': '안녕하세요, 더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내 주시기 바랍니다. 또한 회신을 위해 정크받은 편지함을 확인하십시오. 감사.', 'modified': '2020-12-06T22:11:50Z'}"
에러가 왜 뜨는겁니까,2020-11-25 05:24:35,pinggu2046,에러 뜨길레 도움말 봤는데 활성 에너지 정보가 기록되지 않고 있거나 오토슬립에 읽기 권한이 부여되지 않았다는데 이건 뭔말인가요 이거떼문에 얼마나 잤는지는 애플워치에서 볼수밖에 없을 뿐더러 그래프도 못보고있네요,1,False,"{'id': 19377761, 'body': '안녕하세요. 더 많은 도움을 드리고 몇 가지 지침을 제공 할 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내 주시기 바랍니다.', 'modified': '2020-11-26T22:43:28Z'}"
이걸 왜 돈 받고 파는거죠,2020-08-18 09:49:04,hhhhhhhhhjhhjh,밤엔 워치 끼고 자고 아침에 풀었더니 워치연결이 안되어있다면서 그뒤로 측정이 안돼요 ㅡㅡ 낮잠도 알아서 측정해준다고 하던데 되긴 개뿔 어플 치고 싼 가격은 아니라고 생각하는데 돈만 날림 기분 더럽네요,1,False,
수면측정방법,2021-10-06 13:41:23,정땡땡님,"수면 측정이 잘되다가 갑자기 10월부터
안되고있어요ㅠㅠ 이거 어디다 물어봐야해요",4,False,
별한개도 아까움,2021-11-02 23:52:14,순짱123,자동측정기능 개쓰레기수준 그거 때문에 산건데 야발유튜버들이 추천한다해서 덜컥사지마라 무료중에 이거보다 좋은앱 많으니까 이거 절대사지마,1,False,
아주 만족합니다,2021-02-21 02:33:10,songki1,다만 메뉴와 내용의 한글화는 조금 미흡하나 앱 기능만 따진다면 만족합니다!^^,5,False,
에러뜨는데 해결방법 없나요?,2020-07-01 02:19:00,하리어노우,아니 무료로 다운받는 것도 아니고 돈주고 받는건데 해결방법 정도는 있어야 하는거 아닌가요 ?? 어플에서는 뭐 손목 인식이 안되어있다 활성화가 안되어있다 하는데 다 정상적으로 설정 되어 있고요 메일도 제대로 안되고 이럴거면 왜 돈주고 사는건가요 환불해주세요,1,False,
나름만족,2020-02-03 23:31:41,bestino,비교적 자세한 분석치와 보정방법지원 등 워치앱중에서 만족하는 앱입니다,5,False,
아이폰에서 사용중인데 …이쉽네요,2022-01-09 00:30:16,젬스 박,"요즘최근에 뭐가문제가 있는지 끊어짐이 있고 
정확한data가 전달되지않습니다",2,False,
아침에 자는 사람들을 위한 설정은 없나요,2021-06-13 21:36:09,오우야약,잠자는 시간이 아침인데 침대에 가는 시간 설정은 오후부터 저녁뿐이네여,4,False,
오토슬립 최고!!,2021-10-24 23:02:45,희주형,아침에 일어나서 체크하고 수면품질 알 수 있어서 너무 좋아요❗️❗️,5,False,
좋네요,2020-05-22 01:44:18,ftgcrs,"신기하네요
시계차고 자니 좀 불편하긴한데
그거만 견디면 여러가지 정보를 많이 주네요",4,False,
